qid;query;system;rank_in_system;doc_id;score;tokens;expansions;expanded_query;title;url;relevance 1;relevance 2;relevance 3;relevance
4;pemasaran hasil tani;SEM_BASE_QE;2;1040;0.557518661;pemasaran hasil tani;bauran serpis krpl;pemasaran hasil tani bauran serpis krpl;Saluran Pemasaran dan Profitabilitas Usahatani Cabai Rawit di Desa Pucuk Kecamatan Dawarblandong Kabupaten Mojokerto;https://repository.upnjatim.ac.id/13393/;2;2;2;2
4;pemasaran hasil tani;SEM_FT_QE;2;14038;0.513071537;pemasaran hasil tani;bauran serpis krpl;pemasaran hasil tani bauran serpis krpl;ANALISIS PENDAPATAN USAHATANI CENGKEH DI DESA SOBO KECAMATAN MUNJUNGAN KABUPATEN TRENGGALEK;https://repository.upnjatim.ac.id/7221/;1;0;0;0
4;pemasaran hasil tani;SEM_FT_QE;8;1345;0.4540047646;pemasaran hasil tani;bauran serpis krpl;pemasaran hasil tani bauran serpis krpl;Kelayakan Usahatani Padi Varietas Ciherang (Studi Kasus Desa Kedanyang Kecamatan Kebomas Kabupaten Gresik);https://repository.upnjatim.ac.id/14364/;0;0;0;0
4;pemasaran hasil tani;SEM_FT_QE;6;663;0.4638166428;pemasaran hasil tani;bauran serpis krpl;pemasaran hasil tani bauran serpis krpl;Pemanfaatan Lahan Pekarangan Dan Kontribusinya Pada Pendapatan Keluarga Petani Di Kampung Organik Brenjonk Kecamatan Trawas Kabupaten Mojokerto;https://repository.upnjatim.ac.id/11683/;0;0;0;0
4;pemasaran hasil tani;BM25_QE;7;6851;;;;pemasaran hasil tani;Pengaruh Bauran Pemasaran (Marketing Mix) Terhadap Kinerja Pemasaran Di Tye Coffee House Surabaya;https://repository.upnjatim.ac.id/28852/;1;1;2;1
4;pemasaran hasil tani;SEM_FT_QE;4;2846;0.4903011322;pemasaran hasil tani;bauran serpis krpl;pemasaran hasil tani bauran serpis krpl;ANALISIS NILAI TAMBAH AGROINDUSTRI MINYAK DAUN CENGKEH DI DESA NGLIMAN KECAMATAN SAWAHAN KABUPATEN NGANJUK;https://repository.upnjatim.ac.id/1834/;0;0;0;0
4;pemasaran hasil tani;BM25_QE;5;4188;;;;pemasaran hasil tani;Pengaruh Bauran Pemasaran Terhadap Kepuasan dan Loyalitas Pelanggan Beras di PT. Komoditi Tani Indonesia;https://repository.upnjatim.ac.id/21614/;2;2;2;2
4;pemasaran hasil tani;SEM_BASE;3;3840;0.565035224;;;pemasaran hasil tani;PEMBERDAYAAN URBAN FARMING GUNA MEWUJUDKAN KETAHANAN PANGAN MELALUI MODAL SOSIAL DI KABUPATEN GRESIK (Studi Kasus Kelurahan Gending Kabupaten Gresik);https://repository.upnjatim.ac.id/2053/;0;0;0;0
4;pemasaran hasil tani;SEM_FT;2;8084;0.5316782594;;;pemasaran hasil tani;Strategi Pemasaran Beras Berdasarkan Analisis Tahap Business Life Cycle dan Analytical Hierarchy Process di PT Komoditi Tani Indonesia;https://repository.upnjatim.ac.id/33011/;2;2;2;2
5;pengendalian hama terpadu;SEM_BASE_QE;4;9803;0.5992919803;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;DAYA PREDASI DAN RESPON FUNGSIONAL Oxyopes javanus TERHADAP Spodoptera frugiperda;https://repository.upnjatim.ac.id/37983/;1;1;1;1
5;pengendalian hama terpadu;SEM_BASE_QE;3;8082;0.6042877436;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;PERAN TANAMAN BERBUNGA SEBAGAI MEDIA KONSERVASI ARTHROPODA DI LAHAN PADI DESA DELIKSUMBER KECAMATAN BENJENG KABUPATEN GRESIK;https://repository.upnjatim.ac.id/3301/;0;1;1;1
5;pengendalian hama terpadu;SEM_FT;2;7163;0.5574398637;;;pengendalian hama terpadu;Penerapan Konsep Pengendalian Hama Terpadu (PHT) dan Konvensional terhadap Keanekaragaman Serangga pada Lahan Budidaya Padi (Oryza sativa L.);https://repository.upnjatim.ac.id/29458/;2;2;1;2
5;pengendalian hama terpadu;BM25_QE;12;3750;;;;pengendalian hama terpadu;EFEKTIVITAS KONSENTRASI INSEKTISIDA NABATI ASAP CAIR TEMPURUNG KELAPA TERHADAP MORTALITAS LARVA Spodoptera frugiperda (Lepidoptera : Noctuidae);https://repository.upnjatim.ac.id/2039/;2;2;1;2
5;pengendalian hama terpadu;SEM_BASE_QE;6;8197;0.5978758931;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;IDENTIFIKASI SPESIES KUTU DAUN (HEMIPTERA: APHIDIDAE) PADA TANAMAN JAGUNG (Zea mays L.) DI KABUPATEN LAMONGAN;https://repository.upnjatim.ac.id/33368/;1;2;1;1
5;pengendalian hama terpadu;SEM_BASE;5;1957;0.4998850822;;;pengendalian hama terpadu;Pembuatan Asap Cair dari Daun Jati sebagai Pestisida Nabati untuk Mengendalikan Hama Kutu Putih;https://repository.upnjatim.ac.id/16053/;2;1;1;1
5;pengendalian hama terpadu;SEM_FT_QE;6;1354;0.6082533598;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;UJI TOKSISITAS BEBERAPA KONSENTRASI EKSTRAK UMBI GADUNG (Dioscorea hispida Dennst.) TERHADAP ULAT GRAYAK (Spodoptera litura Fabr.) (Lepidoptera: Noctuidae) DI LABORATORIUM;https://repository.upnjatim.ac.id/14406/;1;2;1;1
5;pengendalian hama terpadu;SEM_FT;9;10404;0.4493364692;;;pengendalian hama terpadu;PENERAPAN PENGENDALIAN HAMA TERPADU UNTUK MEMBANGUN KESADARAN PERILAKU PETANI KOPI;https://repository.upnjatim.ac.id/39028/;2;1;1;1
5;pengendalian hama terpadu;SEM_BASE;13;7294;0.4562940001;;;pengendalian hama terpadu;DETEKSI PENYAKIT KUNING PADA TANAMAN CABAI MELALUI CITRA DRONE DENGAN BERBAGAI KETINGGIAN AKUISISI;https://repository.upnjatim.ac.id/29685/;0;1;1;1
5;pengendalian hama terpadu;SEM_FT;11;12950;0.4439376593;;;pengendalian hama terpadu;UJI EFEKTIFITAS KONSENTRASI INSEKTISIDA NABATI BUAH MAJA TERHADAP MORTALITAS WALANG SANGIT ( Leptocorisa sp. ) PADA TANAMAN PADI;https://repository.upnjatim.ac.id/5239/;2;2;1;2
5;pengendalian hama terpadu;SEM_BASE_QE;2;13145;0.667345047;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;ORGANISME PENGGANGGU TANAMAN (HAMA) DAN ORGANISME BERGUNA (MUSUH ALAMI) PADA TANAMAN PADI (Oryza sativa L.) DI DESA KENDUNG KECAMATAN BENOWO;https://repository.upnjatim.ac.id/5580/;2;2;1;2
5;pengendalian hama terpadu;SEM_BASE;8;3514;0.4867740571;;;pengendalian hama terpadu;UJI EFEKTIFITAS TEPUNG DAUN TANAMAN SIRSAK, SIRIH dan BELIMBING WULUH UNTUK MENGENDALIKAN HAMA Sitophilus oryzae;https://repository.upnjatim.ac.id/19970/;2;1;1;1
5;pengendalian hama terpadu;SEM_BASE;2;2179;0.5555621386;;;pengendalian hama terpadu;Aplikasi Formula Biopestisida dan agensi hayati paenibacillus polymuca untuk menekan infeksi penyakit blas pada tanaman padi;https://repository.upnjatim.ac.id/16528/;1;2;1;1
5;pengendalian hama terpadu;BM25_QE;1;13679;;;;pengendalian hama terpadu;APLIKASI EKSTRAK MIMBA DAN TEMBAKAU UNTUK PENGENDALIAN SERANGAN HAMA ULAT GRAYAK (Spodoptera litura F) PADA TANAMAN SELADA;https://repository.upnjatim.ac.id/6583/;2;2;1;2
5;pengendalian hama terpadu;SEM_FT_QE;7;4981;0.6062451601;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;Eksplorasi dan Uji Patogenesitas Beauveria bassiana (Bals.) Vuill. (Hypocrales: Cordycipitaceae) terhadap Ulat Grayak (Spodoptera litura F.);https://repository.upnjatim.ac.id/23836/;2;2;1;2
5;pengendalian hama terpadu;BM25_QE;8;1432;;;;pengendalian hama terpadu;APLIKASI EKSTRAK BUNGA CENGKEH UNTUK PENGENDALIAN SERANGAN HAMA ULAT GRAYAK (Spodoptera litura F.) SECARA IN VITRO;https://repository.upnjatim.ac.id/14587/;2;2;1;2
5;pengendalian hama terpadu;BM25_QE;14;5332;;;;pengendalian hama terpadu;POTENSI Streptomyces spp. DARI TANAH TANAMAN KACANG TANAH SEBAGAI ENTOMOPATOGEN HAMA Spodoptera litura;https://repository.upnjatim.ac.id/24405/;2;1;1;1
5;pengendalian hama terpadu;SEM_FT;8;227;0.4566645026;;;pengendalian hama terpadu;PENGARUH PEMBERIAN PESTISIDA NABATI TANAMAN TEMBAKAU DAN BROTOWALI TERHADAP TINGKAT KERUSAKAN HAMA KUTU HIJAU PADA TANAMAN KOPI VARIETAS ROBUSTA DI DESA DOMPYONG, KECAMATAN BENDUNGAN KABUPATEN TRENGGALEK;https://repository.upnjatim.ac.id/10668/;2;1;1;1
5;pengendalian hama terpadu;SEM_BASE;1;3137;0.6451916695;;;pengendalian hama terpadu;KEBERADAAN SERANGGA HAMA dan MUSUH ALAMI pada PERTANAMAN TEBU dengan PENGELOLAAN LAHAN yang BERBEDA;https://repository.upnjatim.ac.id/19284/;2;1;1;1
5;pengendalian hama terpadu;SEM_FT;5;10439;0.4906577766;;;pengendalian hama terpadu;POLA DISTRIBUSI SPASIAL, FLUKTUASI POPULASI DAN ASOSIASI ANTARA SERANGGA HAMA DENGAN NON-HAMA PADA LAHAN TANAMAN MELON (Cucumis melo) DI KECAMATAN WONOAYU KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/39098/;2;2;2;2
5;pengendalian hama terpadu;BM25_QE;2;2950;;;;pengendalian hama terpadu;Efektifitas Cendawan Lecanicillium Lecanii terhadap Serangan Hama Ulat Grayak (Spodoptera Frugiperda) pada Tanaman Jagung;https://repository.upnjatim.ac.id/18760/;2;2;1;2
5;pengendalian hama terpadu;BM25_QE;15;7808;;;;pengendalian hama terpadu;EFIKASI METABOLIT SEKUNDER KOMBINASI Streptomyces sp. DAN Trichoderma sp. TERHADAP MORTALITAS Spodoptera frugiperda PADA TANAMAN JAGUNG (Zea mays L.);https://repository.upnjatim.ac.id/3234/;1;1;1;1
5;pengendalian hama terpadu;SEM_FT_QE;3;4114;0.6277515292;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;EFIKASI PESTISIDA ORGANIK LARUTAN ASAP CAIR TEMPURUNG KELAPA TERHADAP ULAT GRAYAK (Spodoptera litura);https://repository.upnjatim.ac.id/21340/;2;1;1;1
5;pengendalian hama terpadu;SEM_FT_QE;4;6441;0.6256107092;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;Biologi Serangga Hama (Spodoptera litura) Pada Beberapa Jenis Pakan dari Famili Brassicaceae;https://repository.upnjatim.ac.id/27201/;1;1;1;1
5;pengendalian hama terpadu;BM25_QE;4;14372;;;;pengendalian hama terpadu;APLIKASI JAMUR Lecanicillium lecanii DAN PESTISIDA NABATI MINYAK BIJI JARAK UNTUK MENGENDALIKAN HAMA ULAT GRAYAK Spodoptera litura PADA TANAMAN KEDELAI;https://repository.upnjatim.ac.id/7778/;2;2;1;2
5;pengendalian hama terpadu;SEM_FT_QE;14;11784;0.5804328918;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;Eksplorasi dan Identifikasi Molekuler Agens Pengendali Hayati Spodoptera litura Nuclear Polyhedrosis Virus (Sl-NPV) di Kabupaten Pamekasan;https://repository.upnjatim.ac.id/42415/;2;2;1;2
5;pengendalian hama terpadu;SEM_BASE;12;2548;0.4593644142;;;pengendalian hama terpadu;PENGARUH TANAMAN REFUGIA TERHADAP KELIMPAHAN SERANGGA HAMA DAN MUSUH ALAMI DI KAWASAN AGROWISATA MIRACLE KURNIA FARM SIDOARJO;https://repository.upnjatim.ac.id/17611/;1;1;1;1
5;pengendalian hama terpadu;BM25_QE;7;8961;;;;pengendalian hama terpadu;BIOAKTIVITAS METABOLIT SEKUNDER TUMBUHAN BABANDOTAN (Ageratum conyzoides L.) DAN PUTRI MALU (Mimosa pudica L.) UNTUK PENGENDALIAN HAMA ULAT GRAYAK Spodoptera frugiperda;https://repository.upnjatim.ac.id/35810/;2;1;1;1
5;pengendalian hama terpadu;SEM_FT;14;156;0.4336835742;;;pengendalian hama terpadu;UJI EFEKTIVITAS EKSTRAK JARAK PAGAR (Jatropha curcas L.) DAN KIRINYUH (Chromolaena odorata L.) PADA ULAT KROP Crocidolomia binotalis Zell. DI LABORATORIUM;https://repository.upnjatim.ac.id/10406/;1;1;1;1
5;pengendalian hama terpadu;SEM_FT;3;10673;0.5450466871;;;pengendalian hama terpadu;KEANEKARAGAMAN MUSUH ALAMI HAMA TANAMAN PADI (Oryza sativa L.) PADA SISTEM PERTANIAN TERPADU DAN SISTEM PERTANIAN KONVENSIONAL DI DESA BESUR LAMONGAN;https://repository.upnjatim.ac.id/39553/;2;2;1;2
5;pengendalian hama terpadu;SEM_BASE_QE;9;13084;0.5830276012;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;KEANEKARAGAMAN HYMENOPTERA PARASITIKA PADA PERTANAMAN PADI DI DESA KEDUNGKUMPUL KECAMATAN SUKORAME KABUPATEN LAMONGAN;https://repository.upnjatim.ac.id/5445/;1;2;1;1
5;pengendalian hama terpadu;SEM_BASE;7;5372;0.4961538017;;;pengendalian hama terpadu;INVENTARISASI DAN POTENSI SERANGAN HAMA PADA TANAMAN KAYU PUTIH (Melaleuca leucadendra L.) DI RESORT PENGELOLAAN HUTAN SIDOHARJO, PONOROGO;https://repository.upnjatim.ac.id/24459/;2;1;1;1
5;pengendalian hama terpadu;SEM_BASE_QE;8;13744;0.5868362784;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;STUDI KEANEKARAGAMAN DAN PERANAN SERANGGA PADA TANAMAN KELENGKENG (Dimocarpus longan. L: Sapindaceae) DI DESA JAMBU KECAMATAN KAYEN KIDUL KABUPATEN KEDIRI;https://repository.upnjatim.ac.id/668/;1;1;1;1
5;pengendalian hama terpadu;BM25_QE;3;5982;;;;pengendalian hama terpadu;Populasi dan Tingkat Serangan Hama Noctuidae pada Tanaman Jagung Manis (Zea mays saccharata Sturt.)”.;https://repository.upnjatim.ac.id/26267/;2;1;1;1
5;pengendalian hama terpadu;BM25_QE;6;2822;;;;pengendalian hama terpadu;UJI EKSTRAK DAUN PEPAYA DAN BAWANG PUTIH TERHADAP ULAT GRAYAK (Spodoptera Litura) PADA TANAMAN KEDELAI (Glycine max L. merril);https://repository.upnjatim.ac.id/18252/;2;1;1;1
5;pengendalian hama terpadu;SEM_BASE;9;14505;0.4860418439;;;pengendalian hama terpadu;EVALUASI SISTEM PENGELOLAAN SAMPAH TPS 3R JAMBANGAN DAN TPS 3R TENGGILIS BERDASARKAN 5 ASPEK;https://repository.upnjatim.ac.id/8052/;0;1;1;1
5;pengendalian hama terpadu;SEM_BASE;3;2089;0.5178031921;;;pengendalian hama terpadu;pola distribusi hama wereng batang cokelat pada tanaman padi dengan pendekatan geospasial di lahan sawah di desa lebeng timur kecamatan pasongsongan kabupaten sumenep;https://repository.upnjatim.ac.id/16335/;2;1;1;1
5;pengendalian hama terpadu;BM25_QE;11;5821;;;;pengendalian hama terpadu;Respon Cahaya Terhadap Perkembangan Hama Ulat Grayak Spodoptera frugiperda (Lepidoptera: Noctuidae) di Laboratorium;https://repository.upnjatim.ac.id/25927/;2;1;1;1
5;pengendalian hama terpadu;SEM_FT;10;5645;0.4471355677;;;pengendalian hama terpadu;KEANEKARAGAMAN SERANGGA PADA TANAMAN PADI DENGAN APLIKASI Streptomyces sp. DAN Trichoderma sp. DI DESA MOJOTENGAH KABUPATEN GRESIK;https://repository.upnjatim.ac.id/2557/;1;2;1;1
5;pengendalian hama terpadu;BM25_QE;5;3946;;;;pengendalian hama terpadu;UJI UMUR BIAKAN DAN TEKNIK APLIKASI Streptomyces sp. TERHADAP MORTALITAS ULAT GRAYAK (Spodoptera litura) DI LABORATORIUM;https://repository.upnjatim.ac.id/20696/;2;1;1;1
5;pengendalian hama terpadu;BM25_QE;13;7404;;;;pengendalian hama terpadu;UJI TINGKAT KERAPATAN SPORA DAN WAKTU APLIKASI JAMUR Beauveria bassiana TERHADAP MORTALITAS ULAT GRAYAK (Spodoptera frugiperda J.E. Smith) PADA TANAMAN JAGUNG;https://repository.upnjatim.ac.id/30261/;2;2;1;2
5;pengendalian hama terpadu;SEM_BASE_QE;11;3991;0.5764204264;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;SEBARAN POPULASI HAMA KUMBANG PINJAL (Phyllotreta striolata) PADA LAHAN PERTANAMAN SAWI DI TRAWAS MOJOKERTO;https://repository.upnjatim.ac.id/20747/;2;2;1;2
5;pengendalian hama terpadu;SEM_FT_QE;1;2053;0.7313587666;pengendalian hama terpadu;wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;pengendalian hama terpadu wereng grayak ulat kutu spodoptera penggerek greyak penyerbuk litura frugiperda;Pemanfaatan Gulma Babadotan (Ageratum Conyzoides L) sebagai Pestisida Nabati untuk Hama Ulat Grayak (Spodoptera Frugiperda);https://repository.upnjatim.ac.id/16250/;2;2;1;2
5;pengendalian hama terpadu;SEM_FT;7;1085;0.4793550372;;;pengendalian hama terpadu;Estimasi Kerusakan Hasil Akibat Serangan Hama Kutu Kebul pada Tanaman Cabai Rawit Berbasis Citra Drone;https://repository.upnjatim.ac.id/13592/;2;1;1;1
6;kualitas pelayanan publik;SEM_BASE;8;11830;0.5085885525;;;kualitas pelayanan publik;PUBLIC VALUE LAYANAN GAWAT DARURAT BERBASIS PUBLIC SAFETY CENTER “SIAGA BRO PSC 119” DINAS KESEHATAN KABUPATEN BOJONEGORO;https://repository.upnjatim.ac.id/42472/;1;1;2;1
6;kualitas pelayanan publik;SEM_BASE;2;9459;0.5549744964;;;kualitas pelayanan publik;Implementasi Penyelenggaraan Mal Pelayanan Publik di Kabupaten Pamekasan;https://repository.upnjatim.ac.id/37277/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;12;1650;;;;kualitas pelayanan publik;KUALITAS PELAYANAN PARKIR BERLANGGANAN DI KOTA PASURUAN;https://repository.upnjatim.ac.id/15177/;2;1;2;2
6;kualitas pelayanan publik;SEM_FT;15;10696;0.4781177938;;;kualitas pelayanan publik;Responsivitas Pelayanan Pengaduan SP4N-LAPOR (Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional-Layanan Aspirasi Dan Pengaduan Online Rakyat) Di Dinas Pendidikan Provinsi Jawa Timur;https://repository.upnjatim.ac.id/39617/;2;2;2;2
6;kualitas pelayanan publik;SEM_BASE;7;7915;0.5096325874;;;kualitas pelayanan publik;Efektivitas Penerapan Electronic Government Pada Program E-Health Di Puskesmas Kedungdoro Dan Puskesmas Keputih Kota Surabaya;https://repository.upnjatim.ac.id/32730/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;11;3742;0.4998899698;;;kualitas pelayanan publik;ANALISIS FAKTOR KESUKSESAN WEBSITE E-PELAYANAN DINAS SOSIAL KOTA SURABAYA MENGGUNAKAN MODEL DELONE MCLEAN ISSM MODIFIKASI;https://repository.upnjatim.ac.id/20359/;2;1;2;2
6;kualitas pelayanan publik;SEM_BASE;5;3446;0.5251595974;;;kualitas pelayanan publik;INOVASI PELAYAAN SIMPADU-PMI DALAM MENINGKATKAN KUALITAS PELAYANAN DI UNIT PELAKSANA TEKNIS PELAYANAN DAN PERLINDUNGAN TENAGA KERJA INDONESIA PROVINSI JAWA TIMUR;https://repository.upnjatim.ac.id/19872/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;15;9428;;;;kualitas pelayanan publik;KUALITAS PELAYANAN ELECTRIC SUROBOYO BUS SEBAGAI TRANSPORTASI PUBLIK ANGKUTAN PERKOTAAN DI SURABAYA;https://repository.upnjatim.ac.id/37204/;2;2;2;2
6;kualitas pelayanan publik;SEM_BASE;13;15275;0.5002045035;;;kualitas pelayanan publik;PENGARUH PENERAPAN MANAJEMEN MUTU TERPADU (TQM) TERHADAP KUALITAS PELAYANAN DI TENGAH MASA PANDEMI COVID-19 PADA RSUD HUSADA PRIMA SURABAYA;https://repository.upnjatim.ac.id/9799/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;1;2845;;;;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;7;11340;;;;kualitas pelayanan publik;KUALITAS PELAYANAN RUMAH SAKIT UMUM DAERAH DR. H. MOH ANWAR KABUPATEN SUMENEP;https://repository.upnjatim.ac.id/4106/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;2;4218;0.5883359909;;;kualitas pelayanan publik;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;4;13181;0.5523438454;;;kualitas pelayanan publik;PENGARUH KUALITAS PELAYANAN TERHADAP KEPUASAN MASYARAKAT PENGGUNA MAL PELAYANAN PUBLIK KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/5641/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;10;7852;;;;kualitas pelayanan publik;Kualitas Pelayanan Penanganan Pengaduan Pelanggan di Perusahaan Umum Daerah Air Minum (PERUMDAM) Mojopahit Kabupaten Mojokerto;https://repository.upnjatim.ac.id/32577/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;9;5697;;;;kualitas pelayanan publik;“OPTIMALISASI PERAN OMBUDSMAN JAWA TIMUR DALAM PENGAWASAN TERHADAP PELAYANAN PUBLIK MENURUT UNDANG – UNDANG NOMOR 25 TAHUN 2009 TENTANG PELAYANAN PUBLIK.”;https://repository.upnjatim.ac.id/2568/;2;2;2;2
6;kualitas pelayanan publik;SEM_BASE;12;1284;0.5062028766;;;kualitas pelayanan publik;KUALITAS PELAYANAN PENGADUAN DALAM MENINGKATKAN KEPUASAN PELANGGAN DI PERUSAHAAN DAERAH AIR MINUM (PDAM) TIRTA DHARMA KOTA PASURUAN;https://repository.upnjatim.ac.id/1419/;2;2;2;2
6;kualitas pelayanan publik;SEM_BASE;15;7564;0.4890446365;;;kualitas pelayanan publik;PENGARUH PENGENDALIAN INTERNAL DAN IMPLEMENTASI GOOD GOVERNANCE TERHADAP KINERJA PEGAWAI PADA DINAS LINGKUNGAN HIDUP PROVINSI JAWA TIMUR;https://repository.upnjatim.ac.id/31356/;1;2;2;2
6;kualitas pelayanan publik;BM25_QE;2;4690;;;;kualitas pelayanan publik;Analisis Kualitas Pelayanan Publik Berdasarkan Survei Kepuasan Masyarakat di Mal Pelayanan Publik Kabupaten Tulungagung;https://repository.upnjatim.ac.id/23274/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;12;9879;0.4960883856;;;kualitas pelayanan publik;Evaluasi Kebijakan Sistem Pelayanan Terpadu Online Kecamatan Jetis (SIPENTOLMANIS) pada Pelayanan Administrasi di Kecamatan Jetis Kabupaten Mojokerto;https://repository.upnjatim.ac.id/38115/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;14;1269;;;;kualitas pelayanan publik;KUALITAS PELAYANAN PEMBUATAN E-KTP DI DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL KABUPATEN NGANJUK;https://repository.upnjatim.ac.id/1414/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;6;8066;0.5171447992;;;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK DI PUSAT KESEHATAN MASYARAKAT (PUSKESMAS) KEPUTIH KECAMATAN SUKOLILO KOTA SURABAYA;https://repository.upnjatim.ac.id/32985/;2;2;2;2
6;kualitas pelayanan publik;SEM_BASE;14;5526;0.4955771267;;;kualitas pelayanan publik;ANALISIS PELAYANAN JASA DI RUMAH POTONG HEWAN BANYUMULEK KABUPATEN LOMBOK BARAT;https://repository.upnjatim.ac.id/2525/;0;2;0;0
6;kualitas pelayanan publik;SEM_BASE;6;13745;0.5181214213;;;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK DI UNIT PELAKSANA TEKNIS DAERAH (UPTD) PUSKESMAS DUKUH KUPANG KECAMATAN DUKUH PAKIS KOTA SURABAYA;https://repository.upnjatim.ac.id/6680/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;7;4638;0.5130437613;;;kualitas pelayanan publik;Analisis Kualitas Pelayanan Terhadap Kepuasan Pasien Dengan Metode Service Performance dan Importance Performance Analysis di Puskesmas Tenggilis;https://repository.upnjatim.ac.id/23176/;2;2;2;2
6;kualitas pelayanan publik;SEM_FT;10;11181;0.5005083084;;;kualitas pelayanan publik;Kualitas Pelayanan Kesehatan Rawat Jalan di Puskesmas Kecamatan Turi Kabupaten Lamongan;https://repository.upnjatim.ac.id/40639/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;11;12631;;;;kualitas pelayanan publik;INOVASI PELAYANAN DELIVERY SIM DI POLRES GRESIK;https://repository.upnjatim.ac.id/4772/;1;2;2;2
6;kualitas pelayanan publik;SEM_FT;5;11172;0.5356948972;;;kualitas pelayanan publik;Kualitas Layanan Dalam Pengajuan Keberatan di Kantor Pelayanan Utama Bea dan Cukai Tipe A Tanjung Priok;https://repository.upnjatim.ac.id/40622/;2;2;2;2
6;kualitas pelayanan publik;BM25_QE;6;11176;;;;kualitas pelayanan publik;Optimalisasi Kualitas Pelayanan Publik Melalui Digitalisasi Program Pak Mawardi Pada Dispendukcapil Kota Mojokerto;https://repository.upnjatim.ac.id/40630/;2;2;2;2
6;kualitas pelayanan publik;SEM_BASE;10;13639;0.5069212914;;;kualitas pelayanan publik;KUALITAS PELAYANAN POLI UMUM PUSKESMAS KRIAN KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/6511/;2;2;2;2
