qid;query;system;rank_in_system;doc_id;score;tokens;expansions;expanded_query;title;url;relevance 1;relevance 2;relevance 3;relevance
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT;8;1996;0.44460394978523254;;;deteksi plat nomor kendaraan menggunakan yolo;ANALISIS DETEKSI HELM PADA PENGENDARA BERMOTOR UNTUK MENDETEKSI PELANGGARAN LALU LINTAS MENGGUNAKAN METODE YOU ONLY LOOK ONCE (YOLOv4);https://repository.upnjatim.ac.id/16143/;2;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;3;9913;0.5294398069381714;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;Eksistensi Putusan Mahkamah Konstitusi Dalam Rancangan Undang-Undang Pemilihan Kepala Daerah Berdasarkan Asas Erga Omnes (Studi Putusan Nomor 60/PUU-XXII/2024 dan Nomor 70/PUU-XXII/2024);https://repository.upnjatim.ac.id/38198/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;8;3562;0.49716392159461975;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;TINJAUAN YURIDIS PENGUASAAN PASAR OLEH DISTRIBUTOR AQUA MENURUT UNDANG-UNDANG NO.5 TAHUN 1999 (STUDI KASUS DI KOMISI PENGAWAS PERSAINGAN USAHA);https://repository.upnjatim.ac.id/2004/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT_QE;11;8972;0.37519270181655884;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;Pengembangan Sistem Validasi Keabsahan Invoice Dengan Integrasi Quick Response Code Dan Algoritma TOTP (Studi Kasus: CV. Mandiri Bersama);https://repository.upnjatim.ac.id/35826/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE;8;2362;0.4721270203590393;;;deteksi plat nomor kendaraan menggunakan yolo;IMPLEMENTASI ALGORITMA CONVOLUTIONAL NEURAL NETWORK (CNN) UNTUK DETEKSI OBJEK MOBIL DAN MOTOR MENGGUNAKAN YOU ONLY LOOK ONCE (YOLOv3);https://repository.upnjatim.ac.id/1697/;2;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT_QE;2;13968;0.421342670917511;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;ANALISIS YURIDIS PENERAPAN ASAS NEBIS IN IDEM DALAM PUTUSAN PERKARA TENTANG UTANG PIUTANG YANG MENGGUNAKAN JAMINAN ASET PERSEROAN TERBATAS (Studi Putusan Nomor: 11/PDT.G/2018/PN.Psr);https://repository.upnjatim.ac.id/7098/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;14;12275;0.4744848608970642;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;Perlindungan Hukum Pemilik Tanah Atas Pembatalan Akta Jual Beli Oleh Pengadilan (Studi Putusan Nomor 31/Pdt.G/2024/PN Bil, Pengadilan Negeri Bangil);https://repository.upnjatim.ac.id/43732/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;12;13824;0.486541211605072;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;TINJAUAN YURIDIS TENTANG PUTUSAN NOMOR 1106/PID.B/2016/PN JKT. UTR TERKAIT TINDAK PIDANA CARDING DITINJAU DARI UNDANG - UNDANG INFORMASI DAN TRANSAKSI ELEKTRONIK;https://repository.upnjatim.ac.id/6845/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;1;13912;0.5489696860313416;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;Perlindungan Hukum Bagi Pemilik Merek Terdaftar Atas Dasar Asas First To file;https://repository.upnjatim.ac.id/6988/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;11;3605;0.4871787130832672;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;PERLINDUNGAN HUKUM BAGI PEMBELI DALAM PEMBELIAN BARANG MELALUI JASA TITIP ONLINE;https://repository.upnjatim.ac.id/20113/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE;12;12812;0.46171432733535767;;;deteksi plat nomor kendaraan menggunakan yolo;ANALISA VOLUME KENDARAAN BERAT (HEAVY VEHICLE) TERHADAP NILAI INDEX PELAYANAN JALAN BERBASIS SISTEM INFORMASI GEOGRAFIS (STUDI KASUS KECAMATAN MENGANTI DAN DRIYOREJO DI KABUPATEN GRESIK);https://repository.upnjatim.ac.id/5058/;0;1;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;1;911;;;;deteksi plat nomor kendaraan menggunakan yolo;Deteksi Objek Menggunakan Algoritma Convolutional Neural Network (CNN) Pada Plat Nomor Kendaraan Berbasis YOLO;https://repository.upnjatim.ac.id/12448/;2;2;2;2
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;15;9351;;;;deteksi plat nomor kendaraan menggunakan yolo;TINJAUAN YURIDIS TERHADAP PERMOHONAN POLIGAMI YANG TIDAK DISERTAI DENGAN ALASAN ALTERNATIF (STUDI PUTUSAN PA MATARAM NOMOR 387/Pdt.G/2024/PA.Mtr);https://repository.upnjatim.ac.id/37043/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT;7;11232;0.4500143527984619;;;deteksi plat nomor kendaraan menggunakan yolo;IMPLEMENTASI METODE YOLOV8 UNTUK MENDETEKSI TINGKAT FOKUS DAN KELELAHAN PADA WAJAH PEGAWAI SAAT BEKERJA;https://repository.upnjatim.ac.id/40727/;1;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE;9;7485;0.46921998262405396;;;deteksi plat nomor kendaraan menggunakan yolo;IMPLEMENTASI ALGORITMA CONVOLUTIONAL NEURALNETWORK (CNN) UNTUK DETEKSI OBJEK MOBIL DAN MOTOR MENGGUNAKAN YOU ONLY LOOK ONCE (YOLOv3);https://repository.upnjatim.ac.id/3056/;2;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE;3;12595;0.49979984760284424;;;deteksi plat nomor kendaraan menggunakan yolo;ANALISIS EKSPRESI WAJAH UNTUK DETEKSI KELELAHAN PENGEMUDI SECARA REAL-TIME MENGGUNAKAN METODE YOU ONLY LOOK ONCE (YOLOV4);https://repository.upnjatim.ac.id/4707/;1;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT;5;7555;0.45944762229919434;;;deteksi plat nomor kendaraan menggunakan yolo;IMPLEMENTASI METODE OBJECT DETECTION DENGAN ALGORITMA YOLO (YOU ONLY LOOK ONCE) UNTUK DETEKSI BERAS DAN OBJEK ASING;https://repository.upnjatim.ac.id/3132/;1;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;5;11162;;;;deteksi plat nomor kendaraan menggunakan yolo;ANALISIS YURIDIS TERHADAP PERKAWINAN PAKSA OLEH WALI NIKAH DALAM PERSPEKTIF HUKUM POSITIF INDONESIA (STUDI PUTUSAN NOMOR 149/PDT.G/2024/PA.JBG);https://repository.upnjatim.ac.id/40604/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE;7;12752;0.47376155853271484;;;deteksi plat nomor kendaraan menggunakan yolo;PEMETAAN DAN ANALISA KINERJA JALAN DI RUAS JALAN ARTERI KALIANAK – TAMBAK OSOWILANGUN MENGGUNAKAN METODE MKJI DAN ANALISA NUMERIK DENGAN REGRESI MULTI VARIABEL;https://repository.upnjatim.ac.id/4986/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT_QE;13;13176;0.37409621477127075;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;Evaluasi Kebijakan E-Filing Dalam Pelaporan Surat Pemberitahuan Tahunan Wajib Pajak Orang Pribadi Di KPP Pratama Surabaya Mulyorejo;https://repository.upnjatim.ac.id/5637/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;14;8286;;;;deteksi plat nomor kendaraan menggunakan yolo;Pertanggungjawaban Pidana Pelaku Pembunuhan Berencana Pengidap Gangguan Jiwa Borderline Personalty Disorder (BPD) Terhadap Anak Kandung (Studi Putusan Nomor 292/Pid.B/2023/PN Gsk);https://repository.upnjatim.ac.id/33575/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT_QE;1;5362;0.4239310026168823;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;ANALISIS YURIDIS PERTIMBANGAN HAKIM TERHADAP PROSES PEMBUKTIAN DALAM MENGABULKAN PERMOHONAN PERUBAHAN NAMA (STUDI PENETAPAN NOMOR : 149/Pdt.P/PN.JBG/2022);https://repository.upnjatim.ac.id/24443/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;2;167;;;;deteksi plat nomor kendaraan menggunakan yolo;DETEKSI LOKASI PLAT DAN NOMOR KENDARAAN DENGAN MENGGUNAKAN METODE HOUGH DAN SVM;https://repository.upnjatim.ac.id/1046/;2;2;2;2
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;5;4291;0.516628086566925;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;PERLINDUNGAN HUKUM BAGI MEREK TERKENAL YANG DIPLAGIASI (Studi Putusan Nomor 4/Pdt.Sus-HKI/Merek/2021/PN Niaga Sby);https://repository.upnjatim.ac.id/21909/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;6;7434;0.5085694193840027;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;ANALISIS YURIDIS KEABSAHAN PERJANJIAN JUAL BELI TANAH DENGAN DASAR TIPU MUSLIHAT (NIET ZOUDE AANGEGAAN) (Studi Putusan Nomor 113/Pdt.G/2019/PN.Mjk);https://repository.upnjatim.ac.id/30299/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;12;3426;;;;deteksi plat nomor kendaraan menggunakan yolo;Kekuatan Pembuktian Saksi Testimonium De Auditu Dalam Tindak Pidana Kejahatan Terhadap Kesusilaan (Tinjauan Putusan Perkara Pengadilan Negeri Surabaya Nomor 1361/Pid.B/2022/PN. Sby;https://repository.upnjatim.ac.id/19826/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT;14;9162;0.3973771929740906;;;deteksi plat nomor kendaraan menggunakan yolo;DETEKSI PELANGGARAN LALU LINTAS BERBASIS SEATBELT PADA PENGENDARA MOBIL MELALUI CCTV MENGGUNAKAN METODE YOU ONLY LOOK ONCE (YOLOv7);https://repository.upnjatim.ac.id/36413/;2;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT_QE;10;11383;0.3850237727165222;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;Implikasi Yuridis Putusan Mahkamah Konstitusi Nomor 70/PUU-XXII/2024 terkait Batas Usia Calon Kepala Daerah 2024 dalam Perspektif Konstitusionalisme;https://repository.upnjatim.ac.id/41162/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE_QE;4;673;0.5235376358032227;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;ANALISIS YURIDIS PENGGUNAAN HAK ATAS MEREK YANG MENYERUPAI MEREK ORANG LAIN ANTARA MEREK MS GLOW DENGAN PS GLOW (STUDI KASUS PUTUSAN NOMOR: 2/Pdt.Sus.HKI/Merek/2022/PN.Niaga Mdn dan 2/Pdt.Sus.HKI/Merek/2022/PN.Niaga Sby);https://repository.upnjatim.ac.id/11697/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT_QE;8;1116;0.4030388295650482;deteksi plat nomor kendaraan menggunakan yolo;undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;deteksi plat nomor kendaraan menggunakan yolo undang undangundang gsk pdt jbg permendagri puu terbitnya perma putusan;HARMONISASI HUKUM PENGATURAN MASA JABATAN KEPALA DAERAH HASIL PEMILIHAN TAHUN 2020 (Studi Putusan MKRI Nomor 18/PUU-XX/2022 Terhadap Pasal 28D Ayat (3) UUD NRI Tahun 1945 dan Pasal 201 Ayat (7) UU Nomor 10 Tahun 2016 Tentang Pemilihan Gubernur, Bupati, dan Walikota);https://repository.upnjatim.ac.id/13683/;0;;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;BM25_QE;11;269;;;;deteksi plat nomor kendaraan menggunakan yolo;ANALISIS YURIDIS PERPPU NO.2 TAHUN 2017 DITINJAU DARI PUTUSAN MK NO.138/PUU-VII/2009;https://repository.upnjatim.ac.id/10783/;0;0;0;0
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_BASE;6;149;0.4818999767303467;;;deteksi plat nomor kendaraan menggunakan yolo;PERBANDINGAN OPTIMASI SGD DAN ADAM PADA ARSITEKTUR YOLOv5 (YOU ONLY LOOK ONCE) UNTUK DETEKSI ALAT PELINDUNG DIRI;https://repository.upnjatim.ac.id/10390/;1;1;1;1
2;deteksi plat nomor kendaraan menggunakan yolo;SEM_FT;3;5077;0.5021512508392334;;;deteksi plat nomor kendaraan menggunakan yolo;PENGOLAHAN CITRA UNTUK SISTEM DETEKSI KENDARAAN PADA LAHAN PARKIR MENGGUNAKAN METODE YOLOv8;https://repository.upnjatim.ac.id/23997/;2;1;1;1
3;sistem smart home berbasis iot dan sensor;SEM_FT;12;12548;0.4578685760498047;;;sistem smart home berbasis iot dan sensor;IMPLEMENTASI AKSES JARINGAN FIBER TO THE HOME (FTTH ) DI PT. TELEKOMUNIKASI INDONESIA;https://repository.upnjatim.ac.id/4629/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;12;3194;;;;sistem smart home berbasis iot dan sensor;RPENGARSIPAN KINERJA DOSEN BERBASIS WEB PHP DENGAN JQUERY;https://repository.upnjatim.ac.id/19378/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;6;9469;;;;sistem smart home berbasis iot dan sensor;Rancang Bangun Sistem Smart Traffic Light Berbasis IoT Untuk Memprioritaskan Kendaraan Darurat Menggunakan Fuzzy Type-2;https://repository.upnjatim.ac.id/37293/;1;0;0;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;5;14624;;;;sistem smart home berbasis iot dan sensor;RANCANG BANGUN ALAT TEMPAT SAMPAH PINTAR MENGGUNAKAN METODE LOGIKA FUZZY BERBASIS IOT( INTERNET OF THINGS );https://repository.upnjatim.ac.id/828/;1;2;1;1
3;sistem smart home berbasis iot dan sensor;SEM_FT;11;3824;0.4665638506412506;;;sistem smart home berbasis iot dan sensor;EVALUASI USER EXPERIENCE APLIKASI DIGITAL BANKING JENIUS MENGGUNAKAN METODE USER EXPERIENCE QUESTIONNAIRE (UEQ);https://repository.upnjatim.ac.id/20501/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;3;5593;0.6377887725830078;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;RANCANG BANGUN MULTI-PLATFORM MOBILE APPLICATION SISTEM INFORMASI SILATURAHMI UPN ”VETERAN” JAWA TIMUR MENGGUNAKAN FRAMEWORK FLUTTER;https://repository.upnjatim.ac.id/25461/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE;3;13945;0.5791976451873779;;;sistem smart home berbasis iot dan sensor;APLIKASI WEB “ANDROID APPS VERSUS” DENGAN MENERAPKAN METODE COSINE SIMILIARITY BERDASARKAN ULASAN GOOGLE PLAY STORE;https://repository.upnjatim.ac.id/7045/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;2;9742;;;;sistem smart home berbasis iot dan sensor;IMPLEMENTASI LOGIKA FUZZY TYPE-2 PADA AMRI (AUTOMATIC METER READING BASED ON IOT) MENGGUNAKAN ESP32 UNTUK MONITORING PEMAKAIAN AIR;https://repository.upnjatim.ac.id/37852/;1;2;1;1
3;sistem smart home berbasis iot dan sensor;SEM_FT_QE;6;3161;0.5561496615409851;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;PROTOTIPE APLIKASI PEMANFAATAN SENSOR GAS DALAM PENCEGAHAN KEBAKARAN BERBASIS MIKROKONTROLER;https://repository.upnjatim.ac.id/19325/;1;2;1;1
3;sistem smart home berbasis iot dan sensor;SEM_BASE;8;2374;0.5404728651046753;;;sistem smart home berbasis iot dan sensor;SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN SMARTWATCH TERBAIK MENGGUNAKAN METODE MOORA BERBASIS WEB;https://repository.upnjatim.ac.id/1699/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_FT;6;3196;0.5110033750534058;;;sistem smart home berbasis iot dan sensor;PERANCANGAN APLIKASI WEB MOBILE PORTAL MALL;https://repository.upnjatim.ac.id/19380/;0;1;0;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;7;188;;;;sistem smart home berbasis iot dan sensor;RANCANG BANGUN SYSTEM PERAWATAN AIR DAN PEMBERIAN PAKAN BURAYAK IKAN GUPPY BERBASIS INTERNET OF THINGS (IOT) MENGGUNAKAN PLATFORM ANDROID;https://repository.upnjatim.ac.id/10535/;1;1;1;1
3;sistem smart home berbasis iot dan sensor;SEM_BASE;14;9175;0.5041378736495972;;;sistem smart home berbasis iot dan sensor;Rancang Bangun Aplikasi Bank Sampah Kencana Surabaya Berbasis Android Menggunakan Metode Rapid Application Development;https://repository.upnjatim.ac.id/36442/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;4;14880;0.6248476505279541;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;PROTOTIPE SISTEM OTOMATIS MINI WEATHER STATION MENGGUNAKAN NODEMCU BERBASIS INTERNET OF THINGS;https://repository.upnjatim.ac.id/874/;1;1;1;1
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;11;14814;0.5606521368026733;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;PERBANDINGAN VOIP TRIXBOX DENGAN WHATSAPP PADA QOS;https://repository.upnjatim.ac.id/8618/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE;7;2492;0.5404728651046753;;;sistem smart home berbasis iot dan sensor;SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN SMARTWATCH TERBAIK MENGGUNAKAN METODE MOORA BERBASIS WEB;https://repository.upnjatim.ac.id/1746/;0;0;1;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;9;13924;;;;sistem smart home berbasis iot dan sensor;KENDALI DAN MONITORING PH AIR AKUAPONIK BERBASIS IOT DENGAN METODE FUZZY TYPE-2;https://repository.upnjatim.ac.id/7014/;1;2;1;1
3;sistem smart home berbasis iot dan sensor;BM25_QE;3;10146;;;;sistem smart home berbasis iot dan sensor;Pengembangan Sistem Pembaruan Firmware Over-the-Air untuk Perangkat IoT Berbasis ESP32 dengan Integrasi MQTT dan HTTP;https://repository.upnjatim.ac.id/38581/;1;1;1;1
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;6;870;0.5777334570884705;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;PENGENDALI AC BERBASIS ARDUINO-RTC (REAL TIME CLOCK);https://repository.upnjatim.ac.id/12251/;2;2;1;2
3;sistem smart home berbasis iot dan sensor;SEM_FT;9;13351;0.4746703505516052;;;sistem smart home berbasis iot dan sensor;ROBOT PENGHINDAR RINTANGAN BERBASIS DEEP LEARNING;https://repository.upnjatim.ac.id/5965/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;BM25_QE;14;15167;;;;sistem smart home berbasis iot dan sensor;MONITORING KUALITAS AIR DAN PAKAN IKAN OTOMATIS PADA AKUARIUM MENGGUNAKAN FUZZY LOGIC BERBASIS IOT;https://repository.upnjatim.ac.id/952/;1;1;1;1
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;15;7491;0.5586535334587097;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;SIMULASI SISTEM KENDALI CERDAS BERBASIS PROPORTIONAL INTEGRAL DERIVATIVE (PID) DENGAN METODE DEEP LEARNING;https://repository.upnjatim.ac.id/3066/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE;1;4074;0.612051248550415;;;sistem smart home berbasis iot dan sensor;SISTEM MONITORING DETAK JANTUNG BERBASIS FUZZY DENGAN IoT MQTT PANEL;https://repository.upnjatim.ac.id/2112/;1;0;1;1
3;sistem smart home berbasis iot dan sensor;SEM_BASE;15;27;0.500481128692627;;;sistem smart home berbasis iot dan sensor;RANCANG BANGUN APLIKASI WEB RENTAL MOBIL MENGGUNAKAN FRAMEWORK CODEIGNITER (Studi Kasus : Rental Oki Trans);https://repository.upnjatim.ac.id/1013/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE;2;15182;0.5792258977890015;;;sistem smart home berbasis iot dan sensor;SISTEM PRESENSI FINGERPRINT PORTABLE BERBASIS IOT MENGGUNAKAN ALGORITMA EKSTRAKSI SIDIK JARI MINUTIAE BASED;https://repository.upnjatim.ac.id/959/;1;2;1;1
3;sistem smart home berbasis iot dan sensor;SEM_FT;10;2917;0.47223910689353943;;;sistem smart home berbasis iot dan sensor;PERANCANGAN ALUR DAN DESAIN ANTARMUKA APLIKASI SMART OFFICE;https://repository.upnjatim.ac.id/1867/;2;2;1;2
3;sistem smart home berbasis iot dan sensor;BM25_QE;1;5351;;;;sistem smart home berbasis iot dan sensor;OTOMATISASI PEMBERIAN MAKANAN KUCING JARAK JAUH BERBASIS INTERNET OF THINGS MENGGUNAKAN PROTOKOL WEBSOCKET MIKROKONTROLER ESP32;https://repository.upnjatim.ac.id/2443/;2;2;2;2
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;9;7522;0.5654669404029846;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;SIMULASI SISTEM KENDALI CERDAS BERBASIS PROPORTIONAL INTEGRAL DERIVATIVE (PID) DENGAN METODE DEEP LEARNING;https://repository.upnjatim.ac.id/3109/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_BASE_QE;1;3874;0.6536369323730469;sistem smart home berbasis iot dan sensor;things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;sistem smart home berbasis iot dan sensor things esp32 blynk mikrokontroler nodemcu mikrokontroller mqtt lcd;PLIKASI TELEGRAM UNTUK SISTEM PENGENDALIAN LAMPU JARAK JAUH MENGGUNAKAN ARDUINO;https://repository.upnjatim.ac.id/20583/;2;2;1;2
3;sistem smart home berbasis iot dan sensor;BM25_QE;15;10207;;;;sistem smart home berbasis iot dan sensor;KENDALI KECEPATAN PADA MOTOR DC CONVEYOR MENGGUNAKAN METODE PID ZIEGLER-NICHOLS BERBASIS IOT;https://repository.upnjatim.ac.id/38675/;0;0;1;0
3;sistem smart home berbasis iot dan sensor;SEM_FT;2;10650;0.6132756471633911;;;sistem smart home berbasis iot dan sensor;Perancangan Produk Smart Door Lock Berbasis IOT Menggunakan RFID Sebagai Pembaca e-KTP dengan Pendekatan PAHL and Beitz;https://repository.upnjatim.ac.id/39508/;2;2;2;2
3;sistem smart home berbasis iot dan sensor;SEM_FT;3;5089;0.5683544874191284;;;sistem smart home berbasis iot dan sensor;Pengembangan Platform IoT Cerdas dengan Trigger Action Programming dan Canvas API berbasis Android;https://repository.upnjatim.ac.id/24019/;2;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_FT;14;6271;0.4549064338207245;;;sistem smart home berbasis iot dan sensor;Evaluasi Faktor Penerimaan Nasabah Terhadap Aplikasi Mobile Banking Syariah Menggunakan Modifikasi TAM (Studi Kasus: BSI Mobile);https://repository.upnjatim.ac.id/26897/;0;0;0;0
3;sistem smart home berbasis iot dan sensor;SEM_FT;4;8458;0.517722487449646;;;sistem smart home berbasis iot dan sensor;RANCANG BANGUN APLIKASI PENGONTROLAN DAN PENJADWALAN KUNCI PINTU RUMAH BERBASIS ANDROID;https://repository.upnjatim.ac.id/3415/;2;2;2;2
3;sistem smart home berbasis iot dan sensor;SEM_FT;1;1978;0.6443194150924683;;;sistem smart home berbasis iot dan sensor;IOT PENGENDALIAN KEAMANAN PINTU RUMAH OTOMATIS MENGGUNAKAN E-KTP BERBASIS MIKROKONTROLER ESP32;https://repository.upnjatim.ac.id/16105/;2;2;2;2
