qid;query;system;rank;doc_id;score;expanded_query;title;url;relevance
5;pengendalian hama terpadu;W2V_FILTER;3;3137;0.5668092966079712;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;KEBERADAAN SERANGGA HAMA dan MUSUH ALAMI pada PERTANAMAN TEBU dengan PENGELOLAAN LAHAN yang BERBEDA;https://repository.upnjatim.ac.id/19284/;0
5;pengendalian hama terpadu;FT_FILTER;3;7163;0.5612965822219849;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;Penerapan Konsep Pengendalian Hama Terpadu (PHT) dan Konvensional terhadap Keanekaragaman Serangga pada Lahan Budidaya Padi (Oryza sativa L.);https://repository.upnjatim.ac.id/29458/;1
5;pengendalian hama terpadu;NO QE;3;10673;0.5450466871261597;pengendalian hama terpadu;KEANEKARAGAMAN MUSUH ALAMI HAMA TANAMAN PADI (Oryza sativa L.) PADA SISTEM PERTANIAN TERPADU DAN SISTEM PERTANIAN KONVENSIONAL DI DESA BESUR LAMONGAN;https://repository.upnjatim.ac.id/39553/;0
5;pengendalian hama terpadu;FT;3;13145;0.5281491279602051;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;ORGANISME PENGGANGGU TANAMAN (HAMA) DAN ORGANISME BERGUNA (MUSUH ALAMI) PADA TANAMAN PADI (Oryza sativa L.) DI DESA KENDUNG KECAMATAN BENOWO;https://repository.upnjatim.ac.id/5580/;0
5;pengendalian hama terpadu;HYBRID_FILTER;4;1085;0.5410888195037842;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;Estimasi Kerusakan Hasil Akibat Serangan Hama Kutu Kebul pada Tanaman Cabai Rawit Berbasis Citra Drone;https://repository.upnjatim.ac.id/13592/;0
5;pengendalian hama terpadu;W2V_FILTER;4;1085;0.5410888195037842;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;Estimasi Kerusakan Hasil Akibat Serangan Hama Kutu Kebul pada Tanaman Cabai Rawit Berbasis Citra Drone;https://repository.upnjatim.ac.id/13592/;0
5;pengendalian hama terpadu;FT;4;1085;0.5263510942459106;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;Estimasi Kerusakan Hasil Akibat Serangan Hama Kutu Kebul pada Tanaman Cabai Rawit Berbasis Citra Drone;https://repository.upnjatim.ac.id/13592/;0
5;pengendalian hama terpadu;NO QE;4;13145;0.5255016088485718;pengendalian hama terpadu;ORGANISME PENGGANGGU TANAMAN (HAMA) DAN ORGANISME BERGUNA (MUSUH ALAMI) PADA TANAMAN PADI (Oryza sativa L.) DI DESA KENDUNG KECAMATAN BENOWO;https://repository.upnjatim.ac.id/5580/;0
5;pengendalian hama terpadu;FT_FILTER;4;13145;0.5415434837341309;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;ORGANISME PENGGANGGU TANAMAN (HAMA) DAN ORGANISME BERGUNA (MUSUH ALAMI) PADA TANAMAN PADI (Oryza sativa L.) DI DESA KENDUNG KECAMATAN BENOWO;https://repository.upnjatim.ac.id/5580/;0
5;pengendalian hama terpadu;HYBRID;4;14372;0.6098443865776062;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;APLIKASI JAMUR Lecanicillium lecanii DAN PESTISIDA NABATI MINYAK BIJI JARAK UNTUK MENGENDALIKAN HAMA ULAT GRAYAK Spodoptera litura PADA TANAMAN KEDELAI;https://repository.upnjatim.ac.id/7778/;1
5;pengendalian hama terpadu;W2V;4;14372;0.6098443865776062;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;APLIKASI JAMUR Lecanicillium lecanii DAN PESTISIDA NABATI MINYAK BIJI JARAK UNTUK MENGENDALIKAN HAMA ULAT GRAYAK Spodoptera litura PADA TANAMAN KEDELAI;https://repository.upnjatim.ac.id/7778/;1
5;pengendalian hama terpadu;HYBRID;5;1432;0.6042092442512512;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;APLIKASI EKSTRAK BUNGA CENGKEH UNTUK PENGENDALIAN SERANGAN HAMA ULAT GRAYAK (Spodoptera litura F.) SECARA IN VITRO;https://repository.upnjatim.ac.id/14587/;1
5;pengendalian hama terpadu;W2V;5;1432;0.6042092442512512;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;APLIKASI EKSTRAK BUNGA CENGKEH UNTUK PENGENDALIAN SERANGAN HAMA ULAT GRAYAK (Spodoptera litura F.) SECARA IN VITRO;https://repository.upnjatim.ac.id/14587/;1
5;pengendalian hama terpadu;FT;5;2053;0.5262900590896606;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;Pemanfaatan Gulma Babadotan (Ageratum Conyzoides L) sebagai Pestisida Nabati untuk Hama Ulat Grayak (Spodoptera Frugiperda);https://repository.upnjatim.ac.id/16250/;1
5;pengendalian hama terpadu;HYBRID_FILTER;5;6441;0.5400780439376831;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;Biologi Serangga Hama (Spodoptera litura) Pada Beberapa Jenis Pakan dari Famili Brassicaceae;https://repository.upnjatim.ac.id/27201/;0
5;pengendalian hama terpadu;W2V_FILTER;5;6441;0.5400780439376831;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;Biologi Serangga Hama (Spodoptera litura) Pada Beberapa Jenis Pakan dari Famili Brassicaceae;https://repository.upnjatim.ac.id/27201/;0
5;pengendalian hama terpadu;NO QE;5;10439;0.490657776594162;pengendalian hama terpadu;POLA DISTRIBUSI SPASIAL, FLUKTUASI POPULASI DAN ASOSIASI ANTARA SERANGGA HAMA DENGAN NON-HAMA PADA LAHAN TANAMAN MELON (Cucumis melo) DI KECAMATAN WONOAYU KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/39098/;0
5;pengendalian hama terpadu;FT_FILTER;5;10439;0.5054959058761597;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;POLA DISTRIBUSI SPASIAL, FLUKTUASI POPULASI DAN ASOSIASI ANTARA SERANGGA HAMA DENGAN NON-HAMA PADA LAHAN TANAMAN MELON (Cucumis melo) DI KECAMATAN WONOAYU KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/39098/;0
5;pengendalian hama terpadu;NO QE;6;2053;0.49033087491989136;pengendalian hama terpadu;Pemanfaatan Gulma Babadotan (Ageratum Conyzoides L) sebagai Pestisida Nabati untuk Hama Ulat Grayak (Spodoptera Frugiperda);https://repository.upnjatim.ac.id/16250/;1
5;pengendalian hama terpadu;FT_FILTER;6;2053;0.49981147050857544;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;Pemanfaatan Gulma Babadotan (Ageratum Conyzoides L) sebagai Pestisida Nabati untuk Hama Ulat Grayak (Spodoptera Frugiperda);https://repository.upnjatim.ac.id/16250/;1
5;pengendalian hama terpadu;HYBRID;6;5645;0.5883092880249023;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;KEANEKARAGAMAN SERANGGA PADA TANAMAN PADI DENGAN APLIKASI Streptomyces sp. DAN Trichoderma sp. DI DESA MOJOTENGAH KABUPATEN GRESIK;https://repository.upnjatim.ac.id/2557/;0
5;pengendalian hama terpadu;W2V;6;5645;0.5883092880249023;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;KEANEKARAGAMAN SERANGGA PADA TANAMAN PADI DENGAN APLIKASI Streptomyces sp. DAN Trichoderma sp. DI DESA MOJOTENGAH KABUPATEN GRESIK;https://repository.upnjatim.ac.id/2557/;0
5;pengendalian hama terpadu;FT;6;10439;0.515318751335144;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;POLA DISTRIBUSI SPASIAL, FLUKTUASI POPULASI DAN ASOSIASI ANTARA SERANGGA HAMA DENGAN NON-HAMA PADA LAHAN TANAMAN MELON (Cucumis melo) DI KECAMATAN WONOAYU KABUPATEN SIDOARJO;https://repository.upnjatim.ac.id/39098/;0
5;pengendalian hama terpadu;HYBRID_FILTER;6;14372;0.5395151376724243;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;APLIKASI JAMUR Lecanicillium lecanii DAN PESTISIDA NABATI MINYAK BIJI JARAK UNTUK MENGENDALIKAN HAMA ULAT GRAYAK Spodoptera litura PADA TANAMAN KEDELAI;https://repository.upnjatim.ac.id/7778/;1
5;pengendalian hama terpadu;W2V_FILTER;6;14372;0.5395151376724243;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;APLIKASI JAMUR Lecanicillium lecanii DAN PESTISIDA NABATI MINYAK BIJI JARAK UNTUK MENGENDALIKAN HAMA ULAT GRAYAK Spodoptera litura PADA TANAMAN KEDELAI;https://repository.upnjatim.ac.id/7778/;1
5;pengendalian hama terpadu;NO QE;7;1085;0.4793550372123718;pengendalian hama terpadu;Estimasi Kerusakan Hasil Akibat Serangan Hama Kutu Kebul pada Tanaman Cabai Rawit Berbasis Citra Drone;https://repository.upnjatim.ac.id/13592/;0
5;pengendalian hama terpadu;HYBRID_FILTER;7;5372;0.5368162393569946;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;INVENTARISASI DAN POTENSI SERANGAN HAMA PADA TANAMAN KAYU PUTIH (Melaleuca leucadendra L.) DI RESORT PENGELOLAAN HUTAN SIDOHARJO, PONOROGO;https://repository.upnjatim.ac.id/24459/;0
5;pengendalian hama terpadu;W2V_FILTER;7;5372;0.5368162393569946;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;INVENTARISASI DAN POTENSI SERANGAN HAMA PADA TANAMAN KAYU PUTIH (Melaleuca leucadendra L.) DI RESORT PENGELOLAAN HUTAN SIDOHARJO, PONOROGO;https://repository.upnjatim.ac.id/24459/;0
5;pengendalian hama terpadu;HYBRID;7;5982;0.5802485942840576;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;Populasi dan Tingkat Serangan Hama Noctuidae pada Tanaman Jagung Manis (Zea mays saccharata Sturt.)”.;https://repository.upnjatim.ac.id/26267/;0
5;pengendalian hama terpadu;W2V;7;5982;0.5802485942840576;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;Populasi dan Tingkat Serangan Hama Noctuidae pada Tanaman Jagung Manis (Zea mays saccharata Sturt.)”.;https://repository.upnjatim.ac.id/26267/;0
5;pengendalian hama terpadu;FT_FILTER;7;10404;0.477849543094635;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;PENERAPAN PENGENDALIAN HAMA TERPADU UNTUK MEMBANGUN KESADARAN PERILAKU PETANI KOPI;https://repository.upnjatim.ac.id/39028/;1
5;pengendalian hama terpadu;FT;7;10673;0.5106316804885864;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;KEANEKARAGAMAN MUSUH ALAMI HAMA TANAMAN PADI (Oryza sativa L.) PADA SISTEM PERTANIAN TERPADU DAN SISTEM PERTANIAN KONVENSIONAL DI DESA BESUR LAMONGAN;https://repository.upnjatim.ac.id/39553/;0
5;pengendalian hama terpadu;NO QE;8;227;0.456664502620697;pengendalian hama terpadu;PENGARUH PEMBERIAN PESTISIDA NABATI TANAMAN TEMBAKAU DAN BROTOWALI TERHADAP TINGKAT KERUSAKAN HAMA KUTU HIJAU PADA TANAMAN KOPI VARIETAS ROBUSTA DI DESA DOMPYONG, KECAMATAN BENDUNGAN KABUPATEN TRENGGALEK;https://repository.upnjatim.ac.id/10668/;1
5;pengendalian hama terpadu;FT;8;227;0.4771581292152405;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;PENGARUH PEMBERIAN PESTISIDA NABATI TANAMAN TEMBAKAU DAN BROTOWALI TERHADAP TINGKAT KERUSAKAN HAMA KUTU HIJAU PADA TANAMAN KOPI VARIETAS ROBUSTA DI DESA DOMPYONG, KECAMATAN BENDUNGAN KABUPATEN TRENGGALEK;https://repository.upnjatim.ac.id/10668/;1
5;pengendalian hama terpadu;FT_FILTER;8;2179;0.4673045873641968;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;Aplikasi Formula Biopestisida dan agensi hayati paenibacillus polymuca untuk menekan infeksi penyakit blas pada tanaman padi;https://repository.upnjatim.ac.id/16528/;1
5;pengendalian hama terpadu;HYBRID_FILTER;8;7163;0.534091591835022;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;Penerapan Konsep Pengendalian Hama Terpadu (PHT) dan Konvensional terhadap Keanekaragaman Serangga pada Lahan Budidaya Padi (Oryza sativa L.);https://repository.upnjatim.ac.id/29458/;1
5;pengendalian hama terpadu;W2V_FILTER;8;7163;0.534091591835022;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;Penerapan Konsep Pengendalian Hama Terpadu (PHT) dan Konvensional terhadap Keanekaragaman Serangga pada Lahan Budidaya Padi (Oryza sativa L.);https://repository.upnjatim.ac.id/29458/;1
5;pengendalian hama terpadu;HYBRID;8;8961;0.5717768669128418;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;BIOAKTIVITAS METABOLIT SEKUNDER TUMBUHAN BABANDOTAN (Ageratum conyzoides L.) DAN PUTRI MALU (Mimosa pudica L.) UNTUK PENGENDALIAN HAMA ULAT GRAYAK Spodoptera frugiperda;https://repository.upnjatim.ac.id/35810/;1
5;pengendalian hama terpadu;W2V;8;8961;0.5717768669128418;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;BIOAKTIVITAS METABOLIT SEKUNDER TUMBUHAN BABANDOTAN (Ageratum conyzoides L.) DAN PUTRI MALU (Mimosa pudica L.) UNTUK PENGENDALIAN HAMA ULAT GRAYAK Spodoptera frugiperda;https://repository.upnjatim.ac.id/35810/;1
5;pengendalian hama terpadu;FT_FILTER;9;227;0.4652472734451294;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;PENGARUH PEMBERIAN PESTISIDA NABATI TANAMAN TEMBAKAU DAN BROTOWALI TERHADAP TINGKAT KERUSAKAN HAMA KUTU HIJAU PADA TANAMAN KOPI VARIETAS ROBUSTA DI DESA DOMPYONG, KECAMATAN BENDUNGAN KABUPATEN TRENGGALEK;https://repository.upnjatim.ac.id/10668/;1
5;pengendalian hama terpadu;HYBRID;9;1354;0.5618647933006287;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;UJI TOKSISITAS BEBERAPA KONSENTRASI EKSTRAK UMBI GADUNG (Dioscorea hispida Dennst.) TERHADAP ULAT GRAYAK (Spodoptera litura Fabr.) (Lepidoptera: Noctuidae) DI LABORATORIUM;https://repository.upnjatim.ac.id/14406/;1
5;pengendalian hama terpadu;HYBRID_FILTER;9;1354;0.5307043194770813;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;UJI TOKSISITAS BEBERAPA KONSENTRASI EKSTRAK UMBI GADUNG (Dioscorea hispida Dennst.) TERHADAP ULAT GRAYAK (Spodoptera litura Fabr.) (Lepidoptera: Noctuidae) DI LABORATORIUM;https://repository.upnjatim.ac.id/14406/;1
5;pengendalian hama terpadu;W2V;9;1354;0.5618647933006287;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;UJI TOKSISITAS BEBERAPA KONSENTRASI EKSTRAK UMBI GADUNG (Dioscorea hispida Dennst.) TERHADAP ULAT GRAYAK (Spodoptera litura Fabr.) (Lepidoptera: Noctuidae) DI LABORATORIUM;https://repository.upnjatim.ac.id/14406/;1
5;pengendalian hama terpadu;W2V_FILTER;9;1354;0.5307043194770813;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;UJI TOKSISITAS BEBERAPA KONSENTRASI EKSTRAK UMBI GADUNG (Dioscorea hispida Dennst.) TERHADAP ULAT GRAYAK (Spodoptera litura Fabr.) (Lepidoptera: Noctuidae) DI LABORATORIUM;https://repository.upnjatim.ac.id/14406/;1
5;pengendalian hama terpadu;NO QE;9;10404;0.4493364691734314;pengendalian hama terpadu;PENERAPAN PENGENDALIAN HAMA TERPADU UNTUK MEMBANGUN KESADARAN PERILAKU PETANI KOPI;https://repository.upnjatim.ac.id/39028/;1
5;pengendalian hama terpadu;FT;9;10404;0.47127795219421387;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;PENERAPAN PENGENDALIAN HAMA TERPADU UNTUK MEMBANGUN KESADARAN PERILAKU PETANI KOPI;https://repository.upnjatim.ac.id/39028/;1
5;pengendalian hama terpadu;FT;10;2548;0.4697193503379822;pengendalian hama terpadu pengendaliaan Pengendalian pengendalia mengendalian pengendaliannya pengendalian-pengendalian pengedalian pengendalianya pengandalian pengendalian. hama-hama hamanya hama. hamaceki OPT Hama-hama hamakan hama-penyakit penggerek gulma terintegrasi terpadu. terpadukan terpadu-tunggal perpadu komprehensif terpadunya integratif keterpaduan Terpadu;PENGARUH TANAMAN REFUGIA TERHADAP KELIMPAHAN SERANGGA HAMA DAN MUSUH ALAMI DI KAWASAN AGROWISATA MIRACLE KURNIA FARM SIDOARJO;https://repository.upnjatim.ac.id/17611/;1
5;pengendalian hama terpadu;NO QE;10;5645;0.4471355676651001;pengendalian hama terpadu;KEANEKARAGAMAN SERANGGA PADA TANAMAN PADI DENGAN APLIKASI Streptomyces sp. DAN Trichoderma sp. DI DESA MOJOTENGAH KABUPATEN GRESIK;https://repository.upnjatim.ac.id/2557/;0
5;pengendalian hama terpadu;FT_FILTER;10;5645;0.46373671293258667;pengendalian hama terpadu gulma terintegrasi komprehensif integratif;KEANEKARAGAMAN SERANGGA PADA TANAMAN PADI DENGAN APLIKASI Streptomyces sp. DAN Trichoderma sp. DI DESA MOJOTENGAH KABUPATEN GRESIK;https://repository.upnjatim.ac.id/2557/;0
5;pengendalian hama terpadu;HYBRID;10;6441;0.5602786540985107;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;Biologi Serangga Hama (Spodoptera litura) Pada Beberapa Jenis Pakan dari Famili Brassicaceae;https://repository.upnjatim.ac.id/27201/;0
5;pengendalian hama terpadu;W2V;10;6441;0.5602786540985107;pengendalian hama terpadu kutu wereng penggerek myllocerus phyllotreta spodoptera grayak greyak kebul striolata;Biologi Serangga Hama (Spodoptera litura) Pada Beberapa Jenis Pakan dari Famili Brassicaceae;https://repository.upnjatim.ac.id/27201/;0
5;pengendalian hama terpadu;HYBRID_FILTER;10;13679;0.5265042185783386;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;APLIKASI EKSTRAK MIMBA DAN TEMBAKAU UNTUK PENGENDALIAN SERANGAN HAMA ULAT GRAYAK (Spodoptera litura F) PADA TANAMAN SELADA;https://repository.upnjatim.ac.id/6583/;1
5;pengendalian hama terpadu;W2V_FILTER;10;13679;0.5265042185783386;pengendalian hama terpadu kutu wereng spodoptera grayak greyak;APLIKASI EKSTRAK MIMBA DAN TEMBAKAU UNTUK PENGENDALIAN SERANGAN HAMA ULAT GRAYAK (Spodoptera litura F) PADA TANAMAN SELADA;https://repository.upnjatim.ac.id/6583/;1
6;kualitas pelayanan publik;NO QE;1;2845;0.6392369270324707;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;1
6;kualitas pelayanan publik;HYBRID;1;2845;0.6392369270324707;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;1
6;kualitas pelayanan publik;HYBRID_FILTER;1;2845;0.6392369270324707;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;1
6;kualitas pelayanan publik;W2V;1;2845;0.6392369270324707;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;1
6;kualitas pelayanan publik;W2V_FILTER;1;2845;0.6392369270324707;kualitas pelayanan publik;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;1
6;kualitas pelayanan publik;FT_FILTER;1;2845;0.4838993549346924;kualitas pelayanan publik kulitas mutu public;KUALITAS PELAYANAN PUBLIK BERDASARKAN SURVEI KEPUASAN MASYARAKAT DI MAL PELAYANAN PUBLIK SIDOARJO;https://repository.upnjatim.ac.id/1833/;1
6;kualitas pelayanan publik;FT;1;11181;0.5210539698600769;kualitas pelayanan publik kulitas kualiatas kualitan kualitasnya kualita kualits mutu kulaitas kwalitas qualitas pelayananan pelayananpelayanan pelayanann pelayanaan pelayanannya pelayanan-pelayanan pelayana pelayaan pelayanankesehatan Pelayanan publik.2 publik-publik publik.Di public publik. publik.7. publikk publikyang publik.6. publik.WAN;Kualitas Pelayanan Kesehatan Rawat Jalan di Puskesmas Kecamatan Turi Kabupaten Lamongan;https://repository.upnjatim.ac.id/40639/;1
6;kualitas pelayanan publik;NO QE;2;4218;0.5883359909057617;kualitas pelayanan publik;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;1
6;kualitas pelayanan publik;HYBRID;2;4218;0.5883359909057617;kualitas pelayanan publik;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;1
6;kualitas pelayanan publik;HYBRID_FILTER;2;4218;0.5883359909057617;kualitas pelayanan publik;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;1
6;kualitas pelayanan publik;W2V;2;4218;0.5883359909057617;kualitas pelayanan publik;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;1
6;kualitas pelayanan publik;W2V_FILTER;2;4218;0.5883359909057617;kualitas pelayanan publik;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;1
6;kualitas pelayanan publik;FT;2;8066;0.51222825050354;kualitas pelayanan publik kulitas kualiatas kualitan kualitasnya kualita kualits mutu kulaitas kwalitas qualitas pelayananan pelayananpelayanan pelayanann pelayanaan pelayanannya pelayanan-pelayanan pelayana pelayaan pelayanankesehatan Pelayanan publik.2 publik-publik publik.Di public publik. publik.7. publikk publikyang publik.6. publik.WAN;KUALITAS PELAYANAN PUBLIK DI PUSAT KESEHATAN MASYARAKAT (PUSKESMAS) KEPUTIH KECAMATAN SUKOLILO KOTA SURABAYA;https://repository.upnjatim.ac.id/32985/;1
6;kualitas pelayanan publik;FT_FILTER;2;14011;0.48207080364227295;kualitas pelayanan publik kulitas mutu public;KUALITAS PELAYANAN ADMINISTRASI DI TATA USAHA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK UPN “VETERAN” JAWA TIMUR;https://repository.upnjatim.ac.id/7181/;1
6;kualitas pelayanan publik;FT_FILTER;3;189;0.441880464553833;kualitas pelayanan publik kulitas mutu public;PENGARUH INDEPENDENSI, KOMPETENSI DAN PROFESIONALISME TERHADAP KUALITAS AUDIT (Studi Empiris Pada Kantor Akuntan Publik Wilayah Surabaya);https://repository.upnjatim.ac.id/1054/;0
6;kualitas pelayanan publik;FT;3;4218;0.5074825286865234;kualitas pelayanan publik kulitas kualiatas kualitan kualitasnya kualita kualits mutu kulaitas kwalitas qualitas pelayananan pelayananpelayanan pelayanann pelayanaan pelayanannya pelayanan-pelayanan pelayana pelayaan pelayanankesehatan Pelayanan publik.2 publik-publik publik.Di public publik. publik.7. publikk publikyang publik.6. publik.WAN;Kualitas Pelayanan Publik di Kantor Kelurahan Bangkingan Kota Surabaya;https://repository.upnjatim.ac.id/21735/;1
6;kualitas pelayanan publik;NO QE;3;4690;0.5752798318862915;kualitas pelayanan publik;Analisis Kualitas Pelayanan Publik Berdasarkan Survei Kepuasan Masyarakat di Mal Pelayanan Publik Kabupaten Tulungagung;https://repository.upnjatim.ac.id/23274/;0
6;kualitas pelayanan publik;HYBRID;3;4690;0.5752798318862915;kualitas pelayanan publik;Analisis Kualitas Pelayanan Publik Berdasarkan Survei Kepuasan Masyarakat di Mal Pelayanan Publik Kabupaten Tulungagung;https://repository.upnjatim.ac.id/23274/;0
6;kualitas pelayanan publik;HYBRID_FILTER;3;4690;0.5752798318862915;kualitas pelayanan publik;Analisis Kualitas Pelayanan Publik Berdasarkan Survei Kepuasan Masyarakat di Mal Pelayanan Publik Kabupaten Tulungagung;https://repository.upnjatim.ac.id/23274/;0
6;kualitas pelayanan publik;W2V;3;4690;0.5752798318862915;kualitas pelayanan publik;Analisis Kualitas Pelayanan Publik Berdasarkan Survei Kepuasan Masyarakat di Mal Pelayanan Publik Kabupaten Tulungagung;https://repository.upnjatim.ac.id/23274/;0
6;kualitas pelayanan publik;W2V_FILTER;3;4690;0.5752798318862915;kualitas pelayanan publik;Analisis Kualitas Pelayanan Publik Berdasarkan Survei Kepuasan Masyarakat di Mal Pelayanan Publik Kabupaten Tulungagung;https://repository.upnjatim.ac.id/23274/;0
